MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Lot Area,Bsmt Full Bath,Open Porch SF,Lot Frontage,Heating QC,Mas Vnr Area,Overall Qual,SalePrice
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.619944601422673,-0.8216180619444433,1.139312993779254,-0.4588122028117534,0.8892440102472671,-0.5744691897244197,-1.4886899538591314,4.949390006644912
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2060984268014675,-0.8216180619444433,0.1026610318948747,-0.9317440842318448,-1.1982670089929068,-0.5744691897244197,-1.4886899538591314,4.6020599913279625
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6366526767955789,-0.8216180619444433,-0.7086318078407263,-0.8371577079478265,-1.1982670089929068,-0.5744691897244197,-1.4886899538591314,4.907948521612273
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0148763119878037,-0.8216180619444433,-0.4081529783090222,2.378779085708794,-1.1982670089929068,-0.5744691897244197,-2.2015940329419665,4.9084850188786495
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1418365984441374,-0.8216180619444433,-0.2579135635431702,-0.4588122028117534,0.8892440102472671,-0.5744691897244197,-1.4886899538591314,4.812913356642856
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5804878388112724,1.0874356702205863,0.0876370904182895,-0.2696394502437169,0.8892440102472671,0.4865048112607562,1.36292636247221,5.593839661081272
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8046330961216396,1.0874356702205863,0.0876370904182895,-1.2155032130838996,0.8892440102472671,0.4865048112607562,1.36292636247221,5.469032207248683
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8087458531365087,1.0874356702205863,0.0876370904182895,-1.2155032130838996,0.8892440102472671,0.4180548757133255,0.6500222833893747,5.3979400086720375
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8047616197783543,1.0874356702205863,0.0876370904182895,-1.2155032130838996,0.8892440102472671,0.4180548757133255,1.36292636247221,5.439332693830263
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.751316864962806,1.0874356702205863,-0.0175304999178068,0.2574168576055626,0.8892440102472671,3.2359105557492227,0.6500222833893747,5.477121254719663
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4063167974438879,1.0874356702205863,0.1777807392778007,0.2574168576055626,0.8892440102472671,0.2697466820272256,1.36292636247221,5.432969290874405
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1216368978209157,-0.8216180619444433,-0.2278656805899997,0.2574168576055626,0.8892440102472671,-0.5744691897244197,0.6500222833893747,5.328379603438738
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0287357805352365,1.0874356702205863,-0.7086318078407263,0.2978788074603926,-1.1982670089929068,-0.5744691897244197,-0.0628817956934606,5.232996110392154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0027525153598551,-0.8216180619444433,0.5383553347158457,0.2505856193183834,-1.1982670089929068,-0.5744691897244197,-0.0628817956934606,5.2342641243787895
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201032090163342,-0.8216180619444433,-0.7086318078407263,0.2978788074603926,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0145981782966239,1.0874356702205863,1.0942411693494982,0.2032924311763743,-0.1545114993728199,-0.5744691897244197,-1.4886899538591314,5.358886204405869
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19.864155805759854,2.9964894023856163,-0.7086318078407263,0.5418120936665451,0.8892440102472671,-0.5744691897244197,-0.775785874776296,5.359740647863716
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.7736588948534066,1.0874356702205863,-0.7086318078407263,-1.310089589367918,-0.1545114993728199,1.3649456507861168,0.6500222833893747,5.382917135087531
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693310122887724,1.0874356702205863,0.3730919784734084,0.5418120936665451,-1.1982670089929068,-0.5744691897244197,1.36292636247221,5.457881896733992
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1875695337155364,1.0874356702205863,-0.318009329449511,0.2032924311763743,0.8892440102472671,0.8972044245453404,1.36292636247221,5.468347330412158
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.0750042969525142,1.0874356702205863,-0.0475783828709773,0.0614128667503469,0.8892440102472671,1.3535373281948784,1.36292636247221,5.466981737356821
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3532365272207333,1.0874356702205863,2.175964955663633,1.7639676398626756,0.8892440102472671,-0.5744691897244197,1.36292636247221,5.423190149560508
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.03876062575898,-0.8216180619444433,-0.7086318078407263,0.1559992430343652,-0.1545114993728199,-0.5744691897244197,-0.775785874776296,5.236789099409293
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.0473717107588622,-0.8216180619444433,-0.7086318078407263,0.1559992430343652,-0.1545114993728199,-0.5744691897244197,-0.775785874776296,5.224014811372864
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2460477975207067,-0.8216180619444433,0.2529004466607268,0.5343447481704382,0.8892440102472671,-0.2322195119872662,0.6500222833893747,5.339826938687176
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3581204261758903,-0.8216180619444433,-0.7086318078407263,0.2505856193183834,0.8892440102472671,0.1556634561148411,-0.0628817956934606,5.176091259055681
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2972002128931414,1.0874356702205863,-0.7086318078407263,-1.073623648657872,-1.1982670089929068,0.178480101297318,-0.0628817956934606,5.264817823009537
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0489350810171885,-0.8216180619444433,-0.7086318078407263,1.1018630058745478,0.8892440102472671,0.7260795856767637,-0.0628817956934606,5.2552725051033065
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0123917896134546,1.0874356702205863,-0.7086318078407263,0.7235175007384748,0.8892440102472671,0.6747421340161907,-0.0628817956934606,5.243038048686294
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1411724936415441,1.0874356702205863,0.7186426324348681,0.5816379363124473,0.8892440102472671,0.6005880371731407,1.36292636247221,5.366422957225972
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.2812847659795436,1.0874356702205863,0.0726131489417043,0.5418120936665451,0.8892440102472671,-0.5744691897244197,-0.0628817956934606,5.290034611362518
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2750941439382199,1.0874356702205863,-0.7086318078407263,0.7235175007384748,0.8892440102472671,0.7146712630855252,1.36292636247221,5.484299839346786
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1729178368500651,1.0874356702205863,3.4379760396967907,0.43975837188642,0.8892440102472671,-0.5744691897244197,1.36292636247221,5.47530936765914
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1726607895366358,1.0874356702205863,3.2727126834543534,0.7235175007384748,0.8892440102472671,3.270135523522938,1.36292636247221,5.568201724066995
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.149548017847017,2.9964894023856163,-0.7086318078407263,1.2910357584425842,0.8892440102472671,0.5663630693994254,0.6500222833893747,5.320561680195237
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.391172492470578,2.9964894023856163,-0.7086318078407263,0.3924651837444108,0.8892440102472671,0.5663630693994254,0.6500222833893747,5.314499227973152
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1061070218774619,-0.8216180619444433,0.0726131489417043,0.3451719956024017,0.8892440102472671,-0.5744691897244197,-0.775785874776296,5.164352855784437
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.720193053660108,1.0874356702205863,1.1242890523026687,-1.783021470788009,0.8892440102472671,0.5492505855125677,-0.0628817956934606,5.205475036740891
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5183894260990716,1.0874356702205863,1.079217227872913,3.797574729969068,-0.1545114993728199,-0.0154613827537356,-1.4886899538591314,5.238046103128795
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7556655829133542,-0.8216180619444433,0.7937623398177942,-2.0854112495141885,-0.1545114993728199,-0.5744691897244197,-0.775785874776296,5.093421685162235
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9560339637315092,-0.8216180619444433,-0.3480572124026814,-2.0854112495141885,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.060697840353612
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9560339637315092,-0.8216180619444433,-0.318009329449511,-1.357382777509927,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.112269768417271
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0448438105213391,1.0874356702205863,0.8087862812943795,-2.3032465403501097,-0.1545114993728199,-0.5744691897244197,-1.4886899538591314,5.021189299069938
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0934257527594808,1.0874356702205863,0.8087862812943795,-2.3032465403501097,-1.1982670089929068,-0.5744691897244197,-1.4886899538591314,4.977266212427293
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0121773151967957,1.0874356702205863,-0.7086318078407263,0.2574168576055626,0.8892440102472671,-0.5744691897244197,-0.775785874776296,5.183269843682805
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1087200679085254,-0.8216180619444433,-0.7086318078407263,-2.3032465403501097,0.8892440102472671,-0.5744691897244197,-0.0628817956934606,4.991226075692495
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0556397976853709,1.0874356702205863,-0.7086318078407263,-2.3032465403501097,-0.1545114993728199,-0.5744691897244197,-1.4886899538591314,4.9084850188786495
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4968400246677789,-0.8216180619444433,-0.7086318078407263,1.4329153228686118,0.8892440102472671,-0.5744691897244197,-0.775785874776296,5.05307844348342
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4644309767979343,-0.8216180619444433,-0.7086318078407263,-0.5061053909537626,0.8892440102472671,-0.5744691897244197,-0.775785874776296,5.108903127667313
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.405181571052476,1.0874356702205863,-0.7086318078407263,-1.5465555300779634,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.077367905284157
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4502933745593217,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,0.8892440102472671,-0.5744691897244197,-0.775785874776296,5.1156105116743
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4502933745593217,1.0874356702205863,-0.7086318078407263,-0.4588122028117534,0.8892440102472671,-0.5744691897244197,-0.775785874776296,5.139879086401237
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4502933745593217,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,-0.1545114993728199,-0.5744691897244197,-0.775785874776296,5.128722284338426
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3090243893108902,1.0874356702205863,-0.7086318078407263,0.2505856193183834,0.8892440102472671,-0.5744691897244197,-0.0628817956934606,5.204119982655925
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2945012161021336,-0.8216180619444433,-0.7086318078407263,0.2032924311763743,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.138302698166282
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1248499892387822,-0.8216180619444433,2.130893131233878,0.2574168576055626,0.8892440102472671,0.7488962308592406,-0.775785874776296,5.235528446907549
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.975889461173684,-0.8216180619444433,-0.7086318078407263,-0.3528102293900089,0.8892440102472671,-0.5744691897244197,-0.775785874776296,5.012837224705172
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0724123372992009,-0.8216180619444433,-0.0475783828709773,0.7235175007384748,-1.1982670089929068,1.1481875215525863,-0.0628817956934606,5.223495940962395
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0673999146873292,1.0874356702205863,-0.7086318078407263,0.7235175007384748,-1.1982670089929068,-0.5744691897244197,0.6500222833893747,5.222716471147583
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4559269289357467,1.0874356702205863,-0.7086318078407263,1.196449382158566,0.8892440102472671,5.785670654891017,0.6500222833893747,5.38738982633873
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7404783049020042,1.0874356702205863,2.4013240778124114,1.196449382158566,0.8892440102472671,-0.5744691897244197,1.36292636247221,5.4281347940287885
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2943726924454189,-0.8216180619444433,0.0125173830353635,0.2130919206112049,0.8892440102472671,-0.5744691897244197,0.6500222833893747,5.352182518111363
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0334696693146589,-0.8216180619444433,-0.1076741487773181,0.2130919206112049,-0.1545114993728199,-0.5744691897244197,-0.0628817956934606,5.225309281725863
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4839450860995426,-0.8216180619444433,0.4181638029031641,0.2130919206112049,-0.1545114993728199,-0.5744691897244197,-0.0628817956934606,5.247973266361806
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1710114685183653,-0.8216180619444433,-0.1377220317304885,-0.6006917672377808,-0.1545114993728199,-0.5744691897244197,-0.0628817956934606,5.227886704613674
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1582876265036139,-0.8216180619444433,-0.7086318078407263,-0.64798495537979,-0.1545114993728199,-0.5744691897244197,-0.0628817956934606,5.208172526667122
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.61351841858694,1.0874356702205863,0.0125173830353635,-1.357382777509927,0.8892440102472671,-0.5744691897244197,1.36292636247221,5.399673721481038
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0055800358075776,-0.8216180619444433,0.2529004466607268,0.2130919206112049,-0.1545114993728199,-0.3919360282646045,-0.0628817956934606,5.204119982655925
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188490685831559,1.0874356702205863,0.0125173830353635,0.2130919206112049,-0.1545114993728199,-0.5744691897244197,-0.0628817956934606,5.2552725051033065
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.28642571224813,-0.8216180619444433,-0.0475783828709773,-0.3169326383857261,-0.1545114993728199,-0.5744691897244197,0.6500222833893747,5.252246050473119
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.28642571224813,-0.8216180619444433,-0.393129036832437,-0.3169326383857261,-0.1545114993728199,-0.3577110604908892,0.6500222833893747,5.2455126678141495
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3346220835161276,-0.8216180619444433,-0.2579135635431702,-0.4588122028117534,0.8892440102472671,-0.5744691897244197,-0.0628817956934606,5.309630167425898
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0703774453107864,-0.8216180619444433,-0.393129036832437,0.2130919206112049,-0.1545114993728199,-0.27785280235222,0.6500222833893747,5.204119982655925
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0874496051348161,-0.8216180619444433,-0.7086318078407263,0.2130919206112049,-0.1545114993728199,-0.1409529312573586,0.6500222833893747,5.204119982655925
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1257711413548049,-0.8216180619444433,-0.3330332709260962,0.2130919206112049,-0.1545114993728199,0.3952382305308486,0.6500222833893747,5.214578953570499
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3147009167253553,-0.8216180619444433,0.5533792761924309,0.2130919206112049,-0.1545114993728199,-0.5744691897244197,-0.0628817956934606,5.225309281725863
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0354400970621491,1.0874356702205863,0.9139538716304758,4.270506611389159,-2.242022518612994,0.2127050690710333,-0.0628817956934606,5.188095639314137
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8235260736586947,-0.8216180619444433,0.4031398614265788,-0.3560009242421685,0.8892440102472671,-0.5744691897244197,1.36292636247221,5.230448921378274
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.647962758586469,1.0874356702205863,-0.7086318078407263,-0.3560009242421685,-0.1545114993728199,-0.5744691897244197,0.6500222833893747,5.317018101048111
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.6893473760485895,1.0874356702205863,0.9139538716304758,-1.4992623419359543,-0.1545114993728199,-0.5744691897244197,1.36292636247221,5.260071387985075
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.640765433810448,1.0874356702205863,0.2529004466607268,-1.6411419063619817,-0.1545114993728199,-0.5744691897244197,1.36292636247221,5.326335860928752
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5209598992333647,1.0874356702205863,0.0575892074651191,0.7708106888804839,0.8892440102472671,0.5663630693994254,2.0758304415550453,5.57683181439699
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.2858901311022513,1.0874356702205863,-0.2278656805899997,1.3383289465845931,0.8892440102472671,0.2583383594359872,1.36292636247221,5.543155066976164
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.381339025211666,1.0874356702205863,1.3196002914982763,-0.8371577079478265,0.8892440102472671,3.47548533016523,2.0758304415550453,5.772018621899742
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.048034610453782,1.0874356702205863,-0.7086318078407263,5.925768196359479,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.190331698170292
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.2658619271737845,1.0874356702205863,1.7552945943192473,-0.4115190146697443,0.8892440102472671,0.3667174240527525,2.0758304415550453,5.505014240084107
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.2589216497111928,1.0874356702205863,-0.7086318078407263,-0.4588122028117534,0.8892440102472671,-0.5744691897244197,1.36292636247221,5.593286067020458
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5113206249797652,1.0874356702205863,0.4932835102860901,0.7235175007384748,0.8892440102472671,4.815963234635748,1.36292636247221,5.645352501509636
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4840736097562573,1.0874356702205863,0.0726131489417043,0.5343447481704382,0.8892440102472671,0.8515711341803867,2.7887345206378806,5.658011396657113
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3139082882660473,-0.8216180619444433,-0.7086318078407263,0.558825927914537,0.8892440102472671,1.1938208119175402,-0.0628817956934606,5.262213705476417
