MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_None,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Paved Drive_P,Paved Drive_Y,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Lot Frontage,Lot Area,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2437425703005751,0.30465458498259174,-0.216028137216403,2.7887345206378806,-0.5069462753678515,1.1805646970108006,1.1393985859271503,0.9770626826840096,2.7767149379496883,-0.22979824298405857,-0.021953647219673682,0.722466259342738,0.9372268531272743,1.922667641320715,-0.19467389791077072,-0.29429603495521656,-0.35712781075317207,1.508787974288715,0.8892440102472671,1.5577575500699694,0.6016573993702414,-0.10109210960155322,1.7236477700333162,1.0874356702205865,-0.2480739949759527,0.7894437397821288,1.2373429502877347,0.17680719186844565,-0.2074761615605373,2.2569532771398264,1.6472638710508904,0.6246947022781079,1.1889722934259854,1.6258476768889005,1.7503094316719727,0.15324177405100178,0.12736547903415288,0.8142667180583644,1.3045763500216911,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,0.657763497169693,0.15832810702356434,5.629409599102719
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0950199568567394,0.6039861814710351,-0.216028137216403,2.7887345206378806,-0.5069462753678515,1.1805646970108006,1.1393985859271503,4.080126427500868,2.7767149379496883,-0.22979824298405857,-0.021953647219673682,0.722466259342738,0.9372268531272743,2.735671112965149,-0.19467389791077072,-0.29429603495521656,-0.26610930021374424,2.4494825521634622,0.8892440102472671,2.4660573573779105,-0.7840699461041937,-0.10109210960155322,1.2135596616272837,1.0874356702205865,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,-1.0315129862044583,-0.2074761615605373,2.2569532771398264,0.36325405817311435,0.6246947022781079,1.1519423205960293,1.6258476768889005,3.500074849720624,0.15324177405100178,0.12736547903415288,0.7507810012889669,-0.0325544413943921,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,-0.07995054777714426,0.15832810702356434,5.585460729508501
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.12775988581768957,0.6226221116946609,-0.216028137216403,2.0758304415550453,-0.5069462753678515,1.2136364281843655,1.1393985859271503,0.9542460375015327,2.7767149379496883,-0.22979824298405857,-0.021953647219673682,0.722466259342738,0.9372268531272743,2.0368535221696527,-0.19467389791077072,-0.29429603495521656,-0.9942573845291671,0.9624249618867152,0.8892440102472671,0.851302144386015,2.121260098560003,-0.10109210960155322,2.507291194640971,1.0874356702205865,-0.2480739949759527,0.7894437397821288,1.2373429502877347,0.17680719186844565,-0.2074761615605373,2.2569532771398264,2.9312736839286666,0.6246947022781079,1.1889722934259854,1.6258476768889005,1.8064516375986674,0.15324177405100178,0.12736547903415288,0.25876669632613647,0.2829483296138972,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,1.7643345645899489,0.15832810702356434,5.649588934286463
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.3383289465845933,0.33421502602696357,-0.216028137216403,1.36292636247221,-0.5069462753678515,1.1805646970108006,1.0914558273306327,1.1481875215525863,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,-0.3899406710180361,0.9372268531272743,1.3106313199704112,-0.19467389791077072,-0.29429603495521656,0.025149933512424942,1.2712388384617586,0.8892440102472671,1.132821967703681,-0.7840699461041937,-0.10109210960155322,0.1810426034828149,1.0874356702205865,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,0.17680719186844565,-0.2074761615605373,0.7435217467331342,0.36325405817311435,-0.9251203987935337,1.1519423205960293,1.6258476768889005,2.0263419441448884,0.15324177405100178,0.12736547903415288,0.9174310078086353,0.7186426324348681,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,-1.9242356601442374,0.15832810702356434,5.501743729627995
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7639676398626756,0.4867726065472651,-0.216028137216403,1.36292636247221,-0.5069462753678515,1.1805646970108006,1.1393985859271503,1.9125451351655627,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,1.278669724523125,0.9372268531272743,2.196713755358165,-0.19467389791077072,-0.29429603495521656,-0.5664703849938562,1.5753017323202627,0.8892440102472671,1.4727704335967118,-0.7840699461041937,-0.10109210960155322,0.4443138852407671,1.0874356702205865,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,-1.0315129862044583,-0.2074761615605373,0.7435217467331342,-0.2787508482657738,0.6246947022781079,1.1519423205960293,1.6258476768889005,1.8438797748831306,0.15324177405100178,0.12736547903415288,-0.7411333427918738,0.8238102227709646,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,-1.9242356601442374,0.15832810702356434,5.571012004711645
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.6693812635786573,0.4613249225177624,-0.216028137216403,1.36292636247221,-0.5069462753678515,1.1805646970108006,1.0914558273306327,2.585636168048631,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,1.278669724523125,0.9372268531272743,2.9457731337271937,1.523289350603604,2.6304977679484502,-0.8281486027947113,3.257149613975114,0.8892440102472671,3.4752793654978453,-0.7840699461041937,-0.10109210960155322,1.9951462793462043,1.0874356702205865,-0.2480739949759527,0.7894437397821288,1.2373429502877347,1.3851273699413496,-0.2074761615605373,2.2569532771398264,1.6472638710508904,0.6246947022781079,1.1519423205960293,1.6258476768889005,0.8333200682026257,0.15324177405100178,0.12736547903415288,2.099852482638663,0.4632356273329197,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,0.657763497169693,0.15832810702356434,5.620656479819621
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.6220880754366482,0.554504573635891,-0.216028137216403,2.0758304415550453,-0.5069462753678515,1.1805646970108006,1.0914558273306327,2.1635282321728084,2.7767149379496883,-0.22979824298405857,-0.021953647219673682,1.278669724523125,0.9372268531272743,2.139620814933696,-0.19467389791077072,-0.29429603495521656,0.03652724732985343,2.145419658304958,0.8892440102472671,2.110173807146144,-0.7840699461041937,-0.10109210960155322,0.9379475385369275,1.0874356702205865,-0.2480739949759527,0.7894437397821288,-0.7534315984425315,-1.0315129862044583,-0.2074761615605373,2.2569532771398264,0.36325405817311435,0.6246947022781079,1.1519423205960293,1.6258476768889005,1.0953170291938676,0.15324177405100178,0.12736547903415288,0.49683813421137696,2.4013240778124114,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,-0.4488075702505629,0.15832810702356434,5.583198773968623
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8112608280046847,0.4259809169212309,-0.216028137216403,2.0758304415550453,-0.5069462753678515,1.147492965837236,1.0435130687341152,0.9656543600927712,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,1.278669724523125,0.9372268531272743,2.2423881076977397,-0.19467389791077072,-0.29429603495521656,-0.2934148533755726,1.9078705224780017,0.8892440102472671,1.8445890681672141,1.3250540475162176,-0.10109210960155322,2.5792794357466606,1.0874356702205865,-0.2480739949759527,0.7894437397821288,1.2373429502877347,1.3851273699413496,-0.2074761615605373,2.2569532771398264,1.6472638710508904,0.6246947022781079,1.1149123477660732,1.6258476768889005,1.7690235003142043,0.15324177405100178,0.12736547903415288,0.9412381515971593,2.0257255408977812,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,1.3954775421165302,0.15832810702356434,5.5910646070264995
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.2437425703005751,0.31300862266904467,-0.216028137216403,2.7887345206378806,-0.5069462753678515,1.1144212346636713,1.0435130687341152,2.0950782966253776,2.7767149379496883,-0.22979824298405857,-0.021953647219673682,1.278669724523125,0.9372268531272743,1.4704915531589233,-0.19467389791077072,-0.29429603495521656,-0.04766487491911735,1.361507510076002,0.8892440102472671,1.2656143371931463,1.9357135556913925,-0.10109210960155322,2.6656653250734887,1.0874356702205865,-0.2480739949759527,0.7894437397821288,1.2373429502877347,1.3851273699413496,-0.2074761615605373,2.2569532771398264,2.2892687774897786,0.6246947022781079,1.0778823749361168,2.9423745689473733,3.1725786484815717,0.15324177405100178,0.12736547903415288,-0.5030619049066333,2.296156487476315,-0.35918410465879075,-0.10322336602508211,3.135512305128359,-0.05744574267976142,-0.0951160714441661,-0.07995054777714426,0.15832810702356434,5.662757831681574
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.52750169915263,0.26314144386375654,-0.216028137216403,2.0758304415550453,-0.5069462753678515,1.1144212346636713,0.9955703101375978,1.5246621670634553,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,0.722466259342738,0.9372268531272743,1.851872395194374,-0.19467389791077072,-0.29429603495521656,-0.8964124856992822,0.8721562902724718,0.8892440102472671,0.6866396062190784,1.3696791654213265,-0.10109210960155322,1.721590963144582,1.0874356702205865,-0.2480739949759527,0.7894437397821288,1.2373429502877347,0.17680719186844565,-0.2074761615605373,2.2569532771398264,1.6472638710508904,0.6246947022781079,1.0778823749361168,1.6258476768889005,2.4848366258795616,0.15324177405100178,0.12736547903415288,0.7825238596736656,0.2378765051841416,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,0.657763497169693,0.15832810702356434,5.578639209968072
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.20329243117637433,-0.15481748777231813,-0.216028137216403,1.36292636247221,-0.5069462753678515,1.1805646970108006,1.0914558273306327,0.04158023020245661,2.7767149379496883,-0.22979824298405857,-0.021953647219673682,0.722466259342738,0.9372268531272743,-0.9091422037329306,-0.19467389791077072,-0.29429603495521656,0.7942563475705904,-0.23482268268114512,0.8892440102472671,-0.5509852774227364,1.893437128202342,-0.10109210960155322,1.2217868891822197,-0.8216180619444433,-0.2480739949759527,0.7894437397821288,1.2373429502877347,1.3851273699413496,-0.2074761615605373,0.7435217467331342,2.2892687774897786,0.6246947022781079,1.1519423205960293,1.6258476768889005,0.8613911711659731,0.15324177405100178,0.12736547903415288,0.05243811682559465,-0.3480572124026814,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,-0.07995054777714426,0.15832810702356434,5.3979400086720375
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7235175007384748,0.06045963722473756,-0.216028137216403,1.36292636247221,-0.5069462753678515,1.0813495034901064,0.9476275515410802,0.14425513352360267,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,-0.3899406710180361,0.9372268531272743,0.9543713717217266,-0.19467389791077072,-0.29429603495521656,-0.6074287147365988,0.2402755889727677,0.8892440102472671,0.03861284311048867,1.9451083173556258,-0.10109210960155322,1.7236477700333162,1.0874356702205865,-0.2480739949759527,0.7894437397821288,1.2373429502877347,1.3851273699413496,-0.2074761615605373,2.2569532771398264,1.6472638710508904,0.6246947022781079,1.0408524021061607,1.6258476768889005,1.3292428872217623,0.15324177405100178,0.12736547903415288,1.0364667267512555,1.4247678818343728,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,0.28890647469627434,0.15832810702356434,5.4996870826184034
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.7166744517206665,0.33627140453439813,3.808699896910851,2.7887345206378806,-0.5069462753678515,1.0482777723165417,0.8996847929445627,3.3043604912966535,2.7767149379496883,-0.22979824298405857,-0.021953647219673682,1.278669724523125,0.9372268531272743,4.153859753108951,-0.19467389791077072,-0.29429603495521656,-0.6392851934253985,3.535082102892653,0.8892440102472671,3.491214449836581,-0.7840699461041937,-0.10109210960155322,2.0074871206786082,2.9964894023856163,-0.2480739949759527,-1.0244784431422438,1.2373429502877347,-2.2398331642773623,-0.2074761615605373,2.2569532771398264,0.36325405817311435,2.1745098033497494,1.0038224292762046,1.6258476768889005,1.4836339535201728,0.15324177405100178,0.12736547903415288,0.4809667050190276,0.267924388137312,-0.35918410465879075,-0.10322336602508211,3.563153604607314,4.311667080851389,-0.0951160714441661,-1.5553786376708187,0.15832810702356434,5.788875115775417
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.905847204288703,0.46068230423418915,-0.216028137216403,2.0758304415550453,-0.5069462753678515,1.0482777723165417,0.9476275515410802,3.213093910566746,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,0.722466259342738,0.9372268531272743,1.319766190438326,-0.19467389791077072,-0.29429603495521656,-0.006706545176374811,1.2474839248790628,0.8892440102472671,1.106263493805788,1.7900947498957738,-0.10109210960155322,2.414734884647941,1.0874356702205865,-0.2480739949759527,0.7894437397821288,1.2373429502877347,0.17680719186844565,-0.2074761615605373,2.2569532771398264,2.2892687774897786,2.1745098033497494,1.0038224292762046,1.6258476768889005,1.1888873724050255,0.15324177405100178,0.12736547903415288,2.4331524956779997,-0.7086318078407263,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,-1.1865216151974,0.15832810702356434,5.615423952885944
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7235175007384748,0.06701434371718522,-0.216028137216403,0.6500222833893747,-0.5069462753678515,1.0482777723165417,0.9476275515410802,1.0911459085963942,1.0453375784308572,-0.22979824298405857,-0.021953647219673682,-0.3899406710180361,0.9372268531272743,0.977208547891514,-0.19467389791077072,-0.29429603495521656,-0.9715027568943102,-0.11604811476766691,0.8892440102472671,-0.3969461288149569,1.6585680865965053,-0.10109210960155322,1.1354009998553916,1.0874356702205865,-0.2480739949759527,0.7894437397821288,1.2373429502877347,0.17680719186844565,-0.2074761615605373,0.7435217467331342,1.0052589646120025,0.6246947022781079,1.0038224292762046,1.6258476768889005,1.86727236068592,0.15324177405100178,0.12736547903415288,1.798295327984025,0.2228525637075564,-0.35918410465879075,-0.10322336602508211,-0.28561809070328037,-0.05744574267976142,-0.0951160714441661,0.657763497169693,0.15832810702356434,5.453318340047038
