,Mas Vnr Area,Garage Yr Blt,Year Remod/Add,Full Bath,Year Built,1st Flr SF,Total Bsmt SF,Garage Area,Garage Cars,Gr Liv Area,Overall Qual,SalePrice
720,0.0,1977.8634377276037,1950,1,1910,816,624.0,0.0,0.0,816,4,58500
721,0.0,1930.0,1988,1,1920,832,650.0,324.0,2.0,1482,7,143000
722,0.0,1956.0,2006,1,1910,1022,1022.0,280.0,1.0,1022,5,85000
723,0.0,1963.0,1996,1,1890,1188,1088.0,456.0,2.0,1869,5,124900
724,0.0,1920.0,1950,1,1920,1044,972.0,207.0,1.0,1480,6,119000
725,0.0,1950.0,2002,1,1910,780,741.0,640.0,3.0,1521,6,146500
726,0.0,1977.8634377276037,1950,1,1920,720,720.0,0.0,0.0,720,4,34900
727,0.0,1977.8634377276037,1950,1,1900,797,245.0,0.0,0.0,797,3,44000
728,0.0,1923.0,2004,1,1923,1072,1324.0,528.0,2.0,1576,5,223500
729,0.0,1923.0,1950,1,1923,1432,1022.0,216.0,1.0,1432,6,149000
730,0.0,1978.0,2007,2,1925,952,952.0,672.0,2.0,1548,7,205000
731,0.0,1955.0,1982,2,1930,1001,297.0,336.0,1.0,1654,5,137000
732,0.0,1916.0,1950,1,1916,952,952.0,192.0,1.0,952,6,121000
733,0.0,1936.0,1950,1,1936,757,672.0,240.0,1.0,1324,4,128000
734,0.0,1999.0,2000,1,1937,786,698.0,624.0,2.0,1176,6,134900
735,0.0,1960.0,1997,1,1925,884,884.0,216.0,1.0,1348,5,117000
736,0.0,1939.0,1950,1,1939,825,780.0,280.0,1.0,1412,6,132500
737,444.0,1924.0,1950,1,1924,822,468.0,320.0,1.0,1142,5,93000
738,0.0,1926.0,2004,1,1926,904,884.0,180.0,1.0,904,6,119000
739,0.0,1965.0,1950,1,1924,1301,1145.0,440.0,2.0,1301,5,100000
740,0.0,1995.0,1950,1,1936,1067,927.0,576.0,2.0,1539,5,141500
741,0.0,1935.0,1995,1,1935,989,884.0,240.0,1.0,1573,4,133000
742,0.0,1977.8634377276037,1950,1,1936,800,264.0,0.0,0.0,800,2,60000
743,0.0,1931.0,1993,1,1931,875,715.0,180.0,1.0,875,5,105000
744,0.0,1926.0,1999,1,1925,995,960.0,264.0,1.0,995,5,115000
745,0.0,1938.0,1950,2,1938,994,952.0,250.0,1.0,1582,5,150000
746,0.0,1982.0,1950,1,1925,1072,1072.0,1184.0,5.0,1072,5,126500
747,0.0,1930.0,1994,2,1916,1445,844.0,441.0,2.0,2134,6,214500
748,0.0,1997.0,1993,1,1910,1136,728.0,532.0,2.0,2019,7,167500
749,0.0,1930.0,1950,2,1915,1048,1048.0,576.0,2.0,1768,6,155000
750,0.0,1915.0,2005,1,1915,916,910.0,164.0,1.0,1826,7,155000
751,0.0,1915.0,1994,2,1915,1272,672.0,216.0,1.0,1944,7,179900
752,0.0,1977.8634377276037,1950,1,1912,929,755.0,0.0,0.0,2229,6,104000
753,0.0,1977.8634377276037,1950,2,1922,1088,1040.0,0.0,0.0,2128,5,62500
754,0.0,1927.0,1950,2,1927,1146,720.0,316.0,1.0,1930,6,149000
755,0.0,1962.0,1950,1,1925,848,780.0,539.0,2.0,1208,4,103000
756,0.0,1915.0,2002,1,1915,741,483.0,379.0,1.0,1427,6,123000
757,188.0,1977.8634377276037,2000,2,1902,978,1020.0,0.0,0.0,1864,7,97500
758,0.0,1927.0,1950,1,1927,1204,1204.0,384.0,1.0,1666,6,135000
759,0.0,1977.8634377276037,1950,1,1923,892,858.0,0.0,0.0,892,4,70000
760,0.0,1915.0,1965,1,1915,754,698.0,308.0,1.0,1403,6,116000
761,0.0,1946.0,2001,1,1946,704,560.0,220.0,1.0,704,4,88750
762,0.0,1977.8634377276037,1988,3,1987,1200,1200.0,0.0,0.0,1200,5,179000
763,0.0,1977.8634377276037,1988,3,1987,1200,1200.0,0.0,0.0,1200,5,179000
764,0.0,1960.0,1978,2,1978,1152,1152.0,252.0,1.0,1152,5,159900
765,0.0,1977.8634377276037,1950,0,1922,904,683.0,0.0,0.0,904,1,61000
766,0.0,1930.0,1950,2,1925,697,672.0,300.0,1.0,1369,6,103600
767,0.0,1934.0,1950,2,1934,687,585.0,226.0,1.0,1112,5,63000
768,0.0,1997.0,1999,2,1963,1464,520.0,480.0,2.0,1464,5,175000
769,0.0,1963.0,1963,1,1963,1121,1121.0,480.0,2.0,1121,5,139000
770,92.0,1978.0,1978,2,1978,918,918.0,440.0,2.0,1683,6,172500
771,172.0,1984.0,1967,1,1967,1052,1052.0,668.0,1.0,1052,5,113500
772,89.0,1967.0,2004,1,1967,899,864.0,288.0,1.0,899,5,130000
773,23.0,1978.0,1978,1,1978,1034,456.0,504.0,2.0,1034,6,149900
774,0.0,1983.0,1982,1,1982,858,858.0,576.0,2.0,858,5,134900
775,0.0,1996.0,1982,1,1982,860,840.0,528.0,2.0,860,5,137000
776,116.0,1962.0,1962,1,1962,1092,1092.0,288.0,1.0,1092,5,139000
777,0.0,1961.0,1961,2,1961,904,552.0,384.0,1.0,1774,5,165000
778,54.0,1960.0,1960,1,1960,1138,1138.0,480.0,2.0,1138,6,148000
779,366.0,1956.0,1956,1,1956,2071,825.0,336.0,1.0,2071,5,165000
780,0.0,1977.8634377276037,1950,1,1947,660,0.0,0.0,0.0,660,2,63900
781,0.0,1957.0,1989,1,1957,1104,1104.0,304.0,1.0,1788,4,161500
782,0.0,1968.0,2003,1,1968,1473,1437.0,452.0,1.0,1473,5,143000
783,0.0,1956.0,1956,1,1956,1229,1134.0,284.0,1.0,1229,4,135000
784,0.0,1961.0,1950,1,1940,861,861.0,539.0,2.0,861,4,82500
785,0.0,1955.0,1993,1,1955,1867,1617.0,303.0,1.0,1867,5,190000
786,0.0,1955.0,1955,2,1955,1733,0.0,452.0,2.0,1733,3,139600
787,0.0,1980.0,1954,1,1954,1383,0.0,498.0,2.0,1383,4,122000
788,0.0,1956.0,1956,1,1956,1689,1436.0,480.0,2.0,1689,6,127500
789,0.0,1956.0,1956,1,1956,1073,1073.0,340.0,1.0,1073,5,121500
790,0.0,1958.0,1958,1,1958,1276,1276.0,350.0,1.0,1276,5,60000
791,0.0,1946.0,1950,1,1946,892,747.0,240.0,1.0,1639,6,154400
792,0.0,1941.0,1950,1,1941,672,672.0,234.0,1.0,672,4,113000
793,0.0,1954.0,1954,1,1954,1089,1089.0,252.0,1.0,1089,5,125000
794,0.0,1957.0,1957,1,1957,845,0.0,290.0,1.0,845,4,84000
795,149.0,1984.0,1984,2,1984,1049,1049.0,266.0,1.0,1049,5,139500
796,0.0,1949.0,2008,1,1949,1148,768.0,281.0,1.0,1716,5,131000
797,0.0,1939.0,1950,1,1939,698,560.0,280.0,1.0,1258,6,105000
798,0.0,1940.0,1950,1,1940,755,755.0,296.0,1.0,1510,4,108000
799,0.0,1990.0,1991,1,1990,1061,1054.0,462.0,2.0,1061,7,162000
800,100.0,1983.0,1983,1,1983,1338,520.0,576.0,2.0,1338,6,156500
801,0.0,1983.0,2009,1,1983,1496,1496.0,612.0,2.0,2132,8,316600
802,234.0,1990.0,1991,2,1990,2196,2158.0,701.0,3.0,2196,7,271900
803,137.0,1993.0,1993,2,1993,1006,740.0,425.0,2.0,1775,7,213000
804,0.0,1993.0,1994,2,1993,1079,1079.0,473.0,2.0,1879,7,239900
805,0.0,1995.0,1995,2,1995,1142,1128.0,466.0,2.0,2020,8,239500
806,0.0,1900.0,2007,1,1880,1288,0.0,576.0,2.0,2016,5,131000
807,0.0,1979.0,1979,2,1979,1535,0.0,410.0,2.0,1535,5,118964
808,275.0,1979.0,1979,0,1979,1224,1086.0,528.0,2.0,1224,5,153337
809,0.0,1979.0,1979,2,1979,1114,0.0,720.0,2.0,2228,5,147983
810,0.0,1979.0,1979,2,1979,1535,0.0,400.0,2.0,1535,5,118858
811,0.0,1979.0,1979,2,1979,1535,0.0,400.0,2.0,1535,5,118858
812,0.0,1979.0,1979,2,1979,1120,0.0,528.0,2.0,2240,5,142953
813,216.0,1979.0,1979,0,1979,1229,1094.0,672.0,2.0,1229,5,148325
814,0.0,1979.0,1979,2,1979,1513,0.0,400.0,2.0,1513,5,113722
815,23.0,2000.0,2000,4,2000,1168,1168.0,820.0,4.0,2787,7,269500
816,23.0,2000.0,2000,4,2000,1168,1168.0,820.0,4.0,2787,7,269500
817,23.0,2000.0,2000,4,2000,1168,1168.0,820.0,4.0,2787,7,269500
818,242.0,2009.0,2009,1,2009,1680,1555.0,1138.0,3.0,1680,9,323262
819,336.0,2007.0,2008,2,2007,1718,1705.0,826.0,3.0,1718,8,297000
820,270.0,2008.0,2008,2,2008,1630,1622.0,860.0,3.0,1630,8,295493
821,364.0,2008.0,2008,2,2008,1720,1720.0,846.0,3.0,1720,9,332000
822,0.0,2008.0,2008,2,2008,1468,1468.0,904.0,3.0,1468,8,239900
823,0.0,2007.0,2007,2,2007,866,866.0,578.0,2.0,1768,8,212000
824,352.0,2007.0,2008,2,2007,1838,1838.0,524.0,2.0,1838,8,272500
825,0.0,2007.0,2007,2,2007,1800,1800.0,702.0,2.0,1800,9,239000
826,180.0,2006.0,2006,2,2006,1604,1604.0,660.0,2.0,1604,7,220000
827,0.0,2007.0,2007,2,2007,1290,1282.0,662.0,2.0,1290,7,200000
828,140.0,2008.0,2008,2,2008,1254,1254.0,810.0,3.0,1254,8,221800
829,82.0,2007.0,2007,2,2007,1232,1232.0,632.0,2.0,1232,7,194500
830,76.0,2005.0,2006,2,2005,1498,1498.0,844.0,3.0,1498,8,237000
831,0.0,2005.0,2006,2,2005,704,704.0,440.0,2.0,1422,6,173000
832,145.0,1989.0,1989,2,1989,1644,1518.0,569.0,2.0,1644,7,275000
833,0.0,1992.0,1993,2,1992,944,1449.0,525.0,2.0,1759,7,233500
834,0.0,1967.0,1967,2,1967,1160,1013.0,538.0,2.0,2126,5,185000
835,0.0,2000.0,1996,1,1996,1040,1040.0,576.0,2.0,1040,5,152000
836,0.0,1995.0,1994,1,1994,990,990.0,440.0,1.0,990,5,143000
837,0.0,1997.0,1997,2,1997,928,928.0,470.0,2.0,1764,6,231500
838,0.0,1996.0,1996,2,1996,827,799.0,550.0,2.0,1661,7,212000
839,0.0,1998.0,1998,2,1998,1463,1463.0,539.0,2.0,1463,7,207000
840,0.0,1995.0,1995,1,1994,1097,1097.0,672.0,2.0,1097,5,145000
841,0.0,2000.0,1995,1,1994,990,990.0,480.0,2.0,990,5,138000
842,0.0,1998.0,1998,2,1998,866,866.0,546.0,2.0,1779,7,197900
843,183.0,1999.0,1999,2,1999,1501,1490.0,577.0,2.0,1501,7,204000
844,0.0,1999.0,1999,2,1999,1431,1431.0,666.0,2.0,1431,7,192000
845,120.0,1998.0,1998,2,1998,928,928.0,492.0,2.0,1772,6,200000
846,95.0,2002.0,2002,2,2002,831,831.0,493.0,2.0,1660,7,195000
847,110.0,2002.0,2002,2,2002,1573,1573.0,544.0,2.0,1573,7,227000
848,0.0,2001.0,2001,2,2001,944,944.0,622.0,2.0,1840,7,230000
849,0.0,2001.0,2002,2,2001,1430,1413.0,605.0,2.0,1430,7,187100
850,68.0,2002.0,2001,2,2002,1444,1431.0,577.0,2.0,1444,7,203000
851,180.0,2001.0,2001,2,2001,1492,1492.0,608.0,2.0,1492,7,201000
852,136.0,1977.8634377276037,1978,2,1978,1040,1040.0,0.0,0.0,1040,5,124000
853,76.0,1978.0,1978,1,1978,907,907.0,343.0,1.0,907,5,140000
854,40.0,1979.0,1979,1,1979,914,914.0,444.0,2.0,914,5,134900
855,0.0,1977.0,2008,2,1977,1040,1040.0,484.0,2.0,1040,5,150500
856,90.0,1978.0,2005,1,1978,864,864.0,336.0,1.0,864,5,136500
857,0.0,1978.0,1989,1,1977,1268,1268.0,252.0,1.0,1268,5,143500
858,0.0,1972.0,1972,1,1972,864,864.0,338.0,1.0,864,5,133500
859,0.0,1985.0,1972,1,1972,894,894.0,600.0,2.0,894,5,123000
860,0.0,1974.0,2003,1,1972,768,768.0,396.0,1.0,768,5,133900
861,0.0,1988.0,2007,1,1972,768,768.0,396.0,2.0,768,5,133000
862,0.0,2002.0,2002,2,2002,1611,1569.0,1231.0,3.0,1611,7,250000
863,198.0,2003.0,2003,2,2003,1068,1068.0,570.0,2.0,2184,8,254750
864,0.0,2001.0,2001,2,2001,1788,1753.0,522.0,2.0,1788,8,236500
865,108.0,2001.0,2001,2,2001,1299,1299.0,531.0,2.0,1872,8,261500
866,204.0,2000.0,2000,2,2000,1476,1440.0,736.0,3.0,2153,9,313000
868,0.0,2001.0,2001,2,2001,944,944.0,608.0,2.0,1870,7,211000
869,260.0,1999.0,2000,2,1999,1513,1462.0,521.0,2.0,1513,8,220000
870,196.0,1996.0,1996,2,1996,1504,1504.0,478.0,2.0,1504,7,203000
871,164.0,2002.0,2003,2,2002,1828,1822.0,523.0,2.0,1828,8,279500
872,209.0,1997.0,1998,2,1997,1417,1417.0,511.0,2.0,1417,7,210000
873,573.0,1998.0,1998,2,1997,1057,1057.0,645.0,2.0,2034,7,219500
874,0.0,1996.0,1996,2,1996,909,880.0,512.0,2.0,1716,7,191000
875,0.0,2001.0,2001,2,2001,1212,1212.0,573.0,2.0,1212,7,178000
876,171.0,2000.0,2001,2,2000,1630,1630.0,451.0,2.0,1630,7,213000
877,170.0,2003.0,2004,1,2003,848,848.0,420.0,2.0,848,6,144000
878,170.0,2003.0,2003,1,2003,848,848.0,420.0,2.0,848,6,140000
879,180.0,2007.0,2007,2,2007,1602,1578.0,810.0,3.0,1602,8,293200
880,0.0,2004.0,2004,2,2004,864,864.0,572.0,2.0,1728,7,190000
881,210.0,2004.0,2004,2,2004,1500,1500.0,570.0,2.0,1500,7,190000
882,0.0,2005.0,2005,2,2005,738,738.0,540.0,2.0,1476,6,173500
883,0.0,2007.0,2007,2,2007,608,608.0,440.0,2.0,1396,6,170000
884,0.0,2002.0,2003,2,1949,1126,0.0,520.0,2.0,1126,4,108000
885,0.0,1968.0,1999,1,1964,1486,1486.0,480.0,2.0,1486,5,167000
886,0.0,1958.0,1958,1,1938,816,816.0,288.0,1.0,816,4,100000
887,500.0,2003.0,2003,3,2003,495,0.0,672.0,2.0,1922,7,198500
888,140.0,1977.0,1977,1,1977,698,690.0,440.0,2.0,1426,6,159500
889,0.0,1968.0,1971,1,1960,1149,1014.0,544.0,1.0,1149,4,127000
890,255.0,1977.0,1976,1,1976,1125,1041.0,352.0,1.0,1125,6,125000
891,340.0,2007.0,2008,2,2007,1698,1698.0,768.0,3.0,1698,9,320000
892,80.0,2005.0,2006,1,2005,1072,547.0,525.0,2.0,1072,6,145500
893,0.0,1977.8634377276037,2008,1,1947,698,698.0,0.0,0.0,698,5,118000
894,0.0,1959.0,1959,1,1959,876,876.0,320.0,1.0,876,4,85000
895,0.0,1950.0,1950,1,1950,1368,1078.0,195.0,1.0,1368,5,120000
896,0.0,1945.0,1950,2,1945,1088,0.0,240.0,1.0,1529,4,98000
897,0.0,1977.8634377276037,1950,1,1922,864,864.0,0.0,0.0,864,5,99900
898,0.0,1956.0,1952,1,1952,944,0.0,528.0,2.0,944,3,82000
899,74.0,1977.8634377276037,1959,2,1959,1678,1678.0,0.0,0.0,1678,5,119900
900,259.0,1956.0,1956,1,1956,1560,1150.0,313.0,1.0,1560,5,103500
901,0.0,1956.0,1956,1,1956,960,672.0,288.0,1.0,960,4,112000
902,0.0,2005.0,2000,1,1920,684,684.0,528.0,2.0,1196,6,110000
903,0.0,1940.0,1950,1,1941,854,720.0,256.0,1.0,1298,5,122000
904,0.0,1977.0,1960,2,1941,984,984.0,660.0,2.0,1604,5,117000
905,88.0,1938.0,1950,1,1938,832,832.0,250.0,1.0,1268,5,160000
906,0.0,1968.0,2000,1,1932,848,793.0,281.0,1.0,1520,5,159434
907,0.0,1930.0,1950,1,1920,438,290.0,246.0,1.0,438,2,60000
908,0.0,1940.0,1950,2,1940,944,778.0,240.0,1.0,1489,6,139500
909,0.0,1970.0,1970,2,1920,1687,824.0,672.0,2.0,3082,7,197000
910,0.0,1926.0,1950,1,1935,647,583.0,180.0,1.0,1242,6,105000
911,0.0,1981.0,1950,2,1928,1328,1122.0,576.0,2.0,1981,4,135000
912,0.0,1916.0,2000,1,1916,1232,816.0,440.0,2.0,1232,6,147500
913,0.0,1925.0,1990,2,1925,1160,976.0,216.0,1.0,1608,6,137450
914,0.0,1971.0,2007,1,1936,575,560.0,576.0,2.0,1135,7,155000
915,0.0,1929.0,1950,1,1928,1172,896.0,342.0,2.0,1913,6,177000
916,0.0,1928.0,1950,2,1928,877,861.0,216.0,1.0,1477,7,145000
917,0.0,1918.0,1990,1,1918,628,600.0,215.0,1.0,1228,7,137000
918,0.0,1926.0,2004,1,1926,1276,1276.0,282.0,1.0,2080,7,234000
919,0.0,1961.0,1950,1,1940,840,840.0,440.0,2.0,1567,5,205000
920,0.0,1942.0,1950,1,1942,753,771.0,213.0,1.0,1494,6,177500
921,0.0,1940.0,1950,1,1940,976,728.0,256.0,1.0,1308,5,160000
922,0.0,1960.0,1960,1,1960,1273,1273.0,307.0,1.0,1273,5,155000
923,0.0,1921.0,2006,1,1921,964,876.0,432.0,2.0,964,5,163500
924,0.0,1921.0,1950,1,1921,820,731.0,186.0,1.0,1343,5,154900
925,0.0,1940.0,1950,2,1940,1240,920.0,400.0,2.0,2480,7,205000
926,0.0,1954.0,1954,1,1954,1112,1112.0,390.0,1.0,1112,5,144800
927,0.0,1941.0,1950,1,1941,860,704.0,234.0,1.0,1564,7,174500
928,132.0,1960.0,1960,2,1960,1561,1561.0,463.0,2.0,1561,6,193000
929,0.0,1949.0,2005,2,1949,986,1067.0,295.0,1.0,1523,5,158000
930,0.0,1950.0,2004,1,1950,1152,1092.0,300.0,1.0,1152,6,158500
931,420.0,1954.0,1954,1,1954,1906,1310.0,576.0,2.0,1906,6,224000
932,0.0,1980.0,1980,1,1980,516,516.0,452.0,2.0,1032,6,115000
933,0.0,1980.0,1992,1,1980,561,561.0,462.0,2.0,1229,6,137000
934,0.0,1980.0,1980,1,1980,561,561.0,462.0,2.0,1229,6,121000
935,0.0,1980.0,1980,1,1980,561,561.0,462.0,2.0,1229,6,124000
936,242.0,1986.0,1986,2,1986,1182,572.0,501.0,2.0,1982,6,208000
937,0.0,1971.0,2009,2,1971,2365,1803.0,551.0,2.0,2365,7,315000
938,260.0,1988.0,2007,2,1988,1680,880.0,540.0,2.0,1680,6,222000
939,0.0,1964.0,1997,1,1920,672,672.0,468.0,1.0,1344,5,147000
940,0.0,1998.0,1993,2,1900,928,760.0,576.0,2.0,2168,5,123000
941,0.0,1920.0,1950,1,1920,596,596.0,189.0,1.0,1192,5,78000
942,0.0,1977.8634377276037,1982,1,1915,1013,1013.0,0.0,0.0,1526,3,85000
943,0.0,1940.0,1950,1,1925,572,572.0,200.0,1.0,572,4,75000
944,174.0,2007.0,2008,2,2007,1648,1596.0,482.0,2.0,1648,8,230000
945,0.0,1975.0,1950,1,1910,810,0.0,280.0,1.0,810,2,57625
946,0.0,2000.0,2001,2,2000,1040,1107.0,642.0,3.0,2052,8,251000
947,0.0,2003.0,2003,1,2003,1518,1434.0,670.0,2.0,2149,7,239686
948,108.0,2004.0,2005,2,2004,1710,1710.0,550.0,2.0,1710,7,240000
949,0.0,2001.0,2002,2,2001,804,804.0,560.0,2.0,1961,6,215000
950,0.0,1977.0,1977,1,1977,926,902.0,351.0,1.0,926,6,156450
951,0.0,1977.0,1977,1,1977,1287,957.0,541.0,2.0,1287,6,173000
952,0.0,1977.0,1977,2,1977,1302,0.0,539.0,2.0,1734,5,126000
953,0.0,1990.0,1991,2,1990,1217,1188.0,497.0,2.0,1217,7,173000
954,0.0,1991.0,1991,2,1991,1595,1582.0,672.0,2.0,1595,5,152000
955,541.0,1958.0,1958,1,1958,1344,819.0,525.0,2.0,1344,6,137500
956,0.0,1965.0,1965,2,1965,2036,2136.0,513.0,2.0,2036,7,375000
957,70.0,2008.0,2008,2,2007,1620,1620.0,912.0,3.0,1620,9,315500
958,0.0,2009.0,2009,2,2009,846,846.0,650.0,2.0,1692,7,224500
959,246.0,2008.0,2008,2,2008,2036,2190.0,780.0,3.0,2036,9,410000
960,406.0,2008.0,2008,2,2008,1641,1641.0,885.0,3.0,1641,9,316500
961,0.0,2007.0,2007,2,2007,1466,1466.0,610.0,3.0,1466,8,201000
962,0.0,1988.0,1988,2,1988,1412,1392.0,576.0,2.0,1412,6,175000
963,0.0,1980.0,2006,2,1980,1375,712.0,440.0,2.0,2237,6,204000
964,310.0,1987.0,1989,2,1987,1479,1645.0,578.0,2.0,1479,7,213500
965,136.0,2001.0,2002,2,2001,1296,1267.0,471.0,2.0,1296,8,220000
966,0.0,2003.0,2003,2,2003,1072,912.0,486.0,2.0,2014,7,170000
967,584.0,2006.0,2006,2,2006,1838,1838.0,765.0,3.0,1838,9,315000
968,290.0,2007.0,2007,2,2007,1978,1978.0,920.0,3.0,1978,9,425000
969,182.0,1968.0,1968,1,1968,1008,1008.0,384.0,1.0,1008,5,139500
970,75.0,1960.0,2006,1,1960,1771,0.0,336.0,2.0,1771,5,115000
971,320.0,1998.0,1998,2,1998,1204,1204.0,412.0,2.0,1204,6,162000
972,425.0,1999.0,1999,2,1999,1224,1224.0,402.0,2.0,1224,6,165000
973,0.0,1973.0,1973,1,1973,526,462.0,297.0,1.0,988,4,91000
974,0.0,1968.0,1968,1,1968,874,864.0,288.0,1.0,874,5,130000
975,0.0,1970.0,2002,1,1970,630,630.0,286.0,1.0,630,4,86000
976,176.0,1969.0,2000,2,1969,1404,1188.0,504.0,2.0,1404,5,160000
977,0.0,1970.0,1970,1,1970,630,630.0,286.0,1.0,630,4,80000
978,0.0,1977.8634377276037,2008,1,1970,798,546.0,0.0,0.0,1344,4,97000
979,0.0,1970.0,1970,1,1970,546,546.0,286.0,1.0,1092,4,88000
980,0.0,1998.0,1972,1,1972,796,796.0,336.0,1.0,796,5,131900
981,0.0,1993.0,1996,1,1993,1091,384.0,429.0,1.0,1091,6,131250
982,104.0,1978.0,1978,1,1978,1110,1097.0,602.0,2.0,1110,5,165500
983,0.0,1977.8634377276037,1985,1,1985,833,833.0,0.0,0.0,833,5,112000
984,0.0,1998.0,1993,1,1992,883,828.0,698.0,2.0,883,5,149000
985,0.0,1993.0,1995,1,1993,796,796.0,480.0,2.0,1362,5,143000
986,0.0,2001.0,1992,1,1992,624,624.0,440.0,2.0,1287,5,130000
987,0.0,1977.0,1977,2,1977,1567,1567.0,714.0,2.0,1567,6,196000
988,178.0,1969.0,1969,1,1969,784,784.0,898.0,2.0,1632,5,173000
989,0.0,1990.0,2002,1,1958,1414,1184.0,601.0,2.0,1414,6,176500
990,0.0,1970.0,1970,2,1970,2117,1205.0,550.0,2.0,2117,6,237500
991,0.0,1969.0,1969,2,1969,1092,952.0,576.0,2.0,2112,6,206900
992,0.0,1997.0,1998,2,1997,926,926.0,470.0,2.0,1604,6,187500
993,119.0,1995.0,1996,2,1995,680,680.0,420.0,2.0,1470,6,165000
994,0.0,1998.0,1998,2,1998,926,926.0,472.0,2.0,1604,6,195500
995,0.0,1998.0,1998,2,1998,943,943.0,472.0,2.0,1638,6,192000
996,0.0,1996.0,1996,2,1996,916,916.0,386.0,2.0,1636,6,173000
997,0.0,1996.0,1997,2,1996,1384,1348.0,404.0,2.0,1384,5,177900
998,0.0,1996.0,1997,2,1996,729,729.0,406.0,2.0,1446,7,175000
999,0.0,2001.0,2002,1,2001,1593,1593.0,682.0,2.0,1593,8,286000
1000,0.0,1997.0,1997,1,1997,1682,1664.0,528.0,2.0,1682,8,247900
1001,0.0,1993.0,1993,2,1993,1337,1337.0,462.0,2.0,1337,8,180000
1002,0.0,1992.0,1992,2,1992,1280,1280.0,506.0,2.0,1280,8,180000
1003,0.0,1997.0,1998,2,1997,926,926.0,470.0,2.0,1604,6,181000
1004,0.0,1998.0,1998,2,1998,932,932.0,460.0,2.0,1633,6,183000
1005,0.0,1995.0,1996,2,1995,773,773.0,431.0,2.0,1658,6,188000
1006,0.0,1994.0,1996,2,1994,1086,712.0,409.0,2.0,1895,7,194500
1007,194.0,1991.0,1991,2,1991,851,836.0,416.0,2.0,1709,6,185000
1008,0.0,1988.0,1989,2,1988,1228,1228.0,472.0,2.0,1228,8,189000
1009,0.0,1989.0,1989,2,1989,1337,1337.0,462.0,2.0,1337,8,188500
1010,130.0,2005.0,2005,3,2005,1168,1168.0,683.0,3.0,2500,8,355000
1011,245.0,2005.0,2007,2,2005,1134,1122.0,656.0,3.0,2504,9,325000
1012,296.0,2004.0,2004,2,2004,1884,1884.0,670.0,3.0,1884,9,387000
1013,0.0,1952.0,1952,1,1952,1474,1632.0,495.0,2.0,1474,6,115000
1014,178.0,2007.0,2007,2,2007,1710,1710.0,557.0,2.0,1710,9,334000
1015,44.0,1950.0,1950,2,1950,1488,1488.0,738.0,2.0,1488,6,133000
1016,123.0,1986.0,1991,2,1986,1236,791.0,542.0,2.0,2093,7,215000
1017,102.0,1988.0,1988,2,1988,1688,1675.0,528.0,2.0,1688,7,226500
1018,210.0,1981.0,1981,2,1981,1422,1422.0,576.0,2.0,1422,6,175500
1019,174.0,1983.0,1983,2,1983,1260,1260.0,598.0,2.0,1260,7,181900
1020,383.0,1978.0,1978,2,1978,2064,2048.0,550.0,2.0,2064,7,235000
1021,194.0,1979.0,1979,2,1979,1782,1782.0,551.0,2.0,1782,7,220000
1022,424.0,1977.0,1995,2,1977,1542,1330.0,619.0,2.0,2872,6,272000
1023,621.0,1976.0,1976,2,1976,1211,1211.0,461.0,2.0,1211,6,161000
1024,0.0,1977.0,1977,2,1977,1126,1126.0,540.0,2.0,1126,5,175000
1025,280.0,1980.0,1988,2,1980,1277,738.0,489.0,2.0,2044,7,185000
1026,0.0,1969.0,1969,1,1969,720,720.0,484.0,2.0,1308,5,146900
1027,168.0,1978.0,1978,2,1978,1420,1420.0,1314.0,4.0,2840,7,292500
1028,160.0,1976.0,1976,2,1976,1523,1193.0,478.0,2.0,1523,6,180000
1029,120.0,1976.0,1976,2,1976,1444,1444.0,473.0,2.0,1444,6,159900
1030,660.0,1976.0,1976,2,1976,1098,803.0,483.0,2.0,1964,7,205000
1031,0.0,1973.0,2000,1,1973,1178,1176.0,439.0,2.0,1178,5,157000
1032,402.0,1996.0,1996,2,1996,1236,1236.0,787.0,3.0,2340,8,306000
1033,0.0,1982.0,1974,2,1974,896,896.0,480.0,2.0,1792,5,133000
1034,0.0,1969.0,1969,1,1969,1054,1054.0,460.0,2.0,1054,6,151000
1035,72.0,1969.0,1969,1,1969,936,936.0,288.0,1.0,936,4,111900
1036,0.0,1977.0,1971,1,1971,864,864.0,576.0,2.0,864,5,123000
1037,0.0,1980.0,1972,1,1972,864,864.0,576.0,2.0,864,4,111250
1038,0.0,1998.0,1999,2,1998,1337,1405.0,511.0,2.0,1337,6,181000
1039,359.0,1973.0,1973,1,1973,483,483.0,264.0,1.0,987,6,103400
1040,158.0,1973.0,1973,1,1973,483,483.0,264.0,1.0,987,6,100000
1041,422.0,1975.0,1972,1,1972,483,483.0,352.0,1.0,987,6,100500
1042,127.0,1987.0,1970,1,1970,483,483.0,280.0,1.0,987,6,106000
1043,232.0,1971.0,1971,1,1971,483,483.0,264.0,1.0,987,6,85400
1044,604.0,1971.0,1971,1,1971,483,483.0,264.0,1.0,987,6,89500
1045,356.0,1972.0,1972,2,1972,630,630.0,264.0,1.0,1302,5,111750
1046,0.0,1977.0,1977,2,1977,1069,1069.0,440.0,2.0,1069,6,140000
1047,0.0,1975.0,1975,2,1975,855,855.0,460.0,2.0,1456,6,143000
1048,0.0,1977.0,1977,2,1977,1055,1055.0,440.0,2.0,1055,7,148500
1049,65.0,1966.0,1966,1,1966,892,864.0,264.0,1.0,892,5,110000
