MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Central Air_Y,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Mas Vnr Area,Garage Yr Blt,Year Remod/Add,Full Bath,Year Built,1st Flr SF,Total Bsmt SF,Garage Area,Garage Cars,Price/SF,Kitchen Qual,Exter Qual,Gr Liv Area,Overall Qual,SalePrice
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2.629833396014684,-0.3276356677652261,-0.6840264881298032,0.7840282950218381,-0.044851358261503646,0.7208397595815973,0.8863036938017727,0.6613861873730794,0.3066990922580224,-0.3305041453828632,-0.7710782226945262,-0.6870426580099918,-0.11414298031609449,-0.06725371171123777,5.267171728403014
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.40821063429528276,-0.7799188165535402,0.7840282950218381,-0.11098848946744196,0.8407915734672821,0.9930091895910832,-0.05033063029550107,0.3066990922580224,-0.3305041453828632,0.7371054839109219,-0.6870426580099918,-0.021151494515514846,-0.06725371171123777,5.2689288224326125
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.16648573470511283,-0.49224183128232907,0.7840282950218381,0.08742290415037297,0.32014965787835237,-0.680223797573211,1.4475309075429492,0.3066990922580224,-0.3305041453828632,0.7371054839109219,-0.6870426580099918,1.1224459266065072,0.6415713793460515,5.313867220369153
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-0.24706070123516946,-0.5881341597060661,-1.0247928895561034,0.02128577294443466,-1.0835417812094483,-0.7460633588049133,0.11248040642606962,0.3066990922580224,-0.3305041453828632,-0.7710782226945262,-0.6870426580099918,-0.20713446611667413,-0.06725371171123777,5.209515014542631
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.8639159577994784,-0.44849811756031105,0.6105199455906468,0.7840282950218381,-0.1440570550704111,0.2844193303379356,-0.27156445199712836,0.19621179674002026,0.3066990922580224,-0.3305041453828632,0.7371054839109219,-0.6870426580099918,2.2561506364731483,-0.06725371171123777,5.409764104266346
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.14633680830250592,-0.3679231510302544,-0.7319726523416716,0.7840282950218381,-0.0779199238644728,0.4503101367755848,0.5366729203644575,0.13573912595772258,0.3066990922580224,-0.3305041453828632,-0.7710782226945262,-0.6870426580099918,-0.3238684589301677,-0.776078802768527,5.212187604403958
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1.4469490167657684,-0.045623284910027845,-0.3484033386467235,0.7840282950218381,0.18662860095928044,0.44520580426981093,0.6774333616184415,0.7311623459680382,0.3066990922580224,-0.3305041453828632,-0.7710782226945262,-0.6870426580099918,-0.32782554343232007,-0.06725371171123777,5.225050696138049
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.5712423411944665,0.8004138636555669,0.7064122740143839,0.7840282950218381,0.8810684786216327,1.328255327768682,1.3585322709119128,0.5125303823705004,0.3066990922580224,-0.3305041453828632,0.7371054839109219,1.0364462015527445,0.3567500754400322,0.6415713793460515,5.32888903983956
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.5712423411944665,-0.44849811756031105,-0.8278649807654087,-1.0247928895561034,-0.1440570550704111,-0.7543123345870368,-0.42594687143698184,-0.7480922162450897,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-1.2577404014381164,-0.776078802768527,5.113943352306837
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-0.44849811756031105,-0.8278649807654087,-1.0247928895561034,-0.1440570550704111,1.042412707445348,1.1723652357050305,-0.15266899623477406,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,0.135153343319502,-0.776078802768527,5.155336037465061
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-0.5290730840903677,-0.9237573091891458,-1.0247928895561034,-0.21019418627634942,-0.5986301931609354,-0.2874567598806427,-0.20383817920441058,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-1.1370493241224706,-0.776078802768527,5.0700378666077555
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.841491609377698,-0.16648573470511283,-0.49224183128232907,0.7840282950218381,0.08742290415037297,0.013889707531923121,0.2574223675541343,0.11713215033240021,0.3066990922580224,-0.3305041453828632,-0.7710782226945262,-0.6870426580099918,1.11057467310005,0.6415713793460515,5.226599905207357
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2.282255995477088,-0.2873481845001978,-0.6360803239179347,0.7840282950218381,-0.011782792658534495,0.4094754767293942,0.4095344572963428,0.10317691861340844,0.3066990922580224,-0.3305041453828632,-0.7710782226945262,-0.6870426580099918,-0.3555251349473863,-0.06725371171123777,5.236789099409293
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,0.3975390310052837,-1.1634881302484883,-1.0247928895561034,-0.3755370142911952,-0.6777473470004296,-0.35783698050763474,-0.3573457281133201,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-1.1983841339058316,-1.4849038938258163,5.150756439860309
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,1.2032886963058502,-1.2114342944603569,-1.0247928895561034,-0.40860557989416435,-0.7543123345870368,-0.42594687143698184,-0.8039131431210568,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-1.2577404014381164,-0.06725371171123777,5.105510184769974
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.1788162438133097,-0.8916604334756226,-1.3552727870959624,0.7840282950218381,-0.5078112767030718,1.4507593079072536,-0.008206207070319512,0.47996817502618633,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,0.451720103491688,-0.776078802768527,5.249504090935526
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.03866406617718227,-0.40821063429528276,-1.2593804586722255,0.7840282950218381,-0.4416741454971335,1.5732632880458253,1.2086905108673491,1.9313122738013306,1.6219577177686344,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,0.5466901315433438,-0.776078802768527,5.041392685158225
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.6452785606871195,-0.690223017150481,0.5146276171669099,-1.0247928895561034,-0.34246844868822607,0.39161031295918586,0.5934311628055801,0.6381274678414264,0.3066990922580224,-0.22726989308546644,0.7371054839109219,-0.6870426580099918,-0.36937493070491945,-0.776078802768527,5.184691430817598
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.549975079894553,-0.4887856008253394,-0.8758111449772772,-1.0247928895561034,-0.17712562067338028,-0.014184121249832891,0.2324487408800403,0.03340076001844957,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.6839631486260292,-0.776078802768527,5.187520720836463
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.5712423411944665,-0.5290730840903677,-0.9237573091891458,0.7840282950218381,-0.21019418627634942,-0.8538468184496264,-0.6983864351543704,0.35437108955526037,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,1.266879510935067,-0.776078802768527,5.249198357391113
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.16876115672428632,-0.7707979836805376,-1.2114342944603569,-1.0247928895561034,-0.40860557989416435,-0.30257890782605373,-0.02409851495383384,-0.9434654603109746,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.9075384229976357,-0.776078802768527,5.095169351431755
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.06669450170440776,-0.690223017150481,-1.11554196603662,-1.0247928895561034,-0.34246844868822607,1.0628300374684432,0.3550465445528651,-0.4875945574905766,0.3066990922580224,-0.22726989308546644,0.7371054839109219,-0.6870426580099918,0.1509816813281113,-0.06725371171123777,5.241795431295198
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-0.5712423411944665,-9.160313144327193e-15,-1.6429497723671735,-1.0247928895561034,-1.0369083263505783,-1.1524502700373949,-1.4339732571913193,-2.1994363150202343,-2.323818158763202,-0.8838811303179537,-2.2792619292999743,-2.410531517572728,-1.5663929926059978,-1.4849038938258163,4.9164539485499255
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3313376827821941,-1.1333853330657926,-1.6429497723671735,-1.0247928895561034,-0.7062226703208867,-0.4608132155050422,-0.777847974571942,-0.5620224599918661,-1.0085595332525896,-0.8838811303179537,0.7371054839109219,-0.6870426580099918,-0.5870145783232973,-0.776078802768527,5.041392685158225
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-0.44849811756031105,-0.8278649807654087,-1.0247928895561034,-0.1440570550704111,1.3563291565504378,1.42664216184126,0.3590228334615909,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,1.0364462015527445,0.37851404020187,-0.06725371171123777,5.243038048686294
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.7630063899014666,-1.0125228832707076,-1.499111279731568,-1.0247928895561034,-0.6070169735119793,1.236377342664753,0.8272751216630052,-0.25500736217404707,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,0.2855225544012904,-0.06725371171123777,5.222716471147583
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-0.8916604334756226,-1.3552727870959624,-1.0247928895561034,-0.5078112767030718,-0.2796094115500716,-0.0036655476750297043,-0.6271468746804943,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.8897315427379502,-0.776078802768527,5.110252917353403
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-1.1333853330657926,1.089981587709332,-1.0247928895561034,-0.7062226703208867,-0.1188229376181962,0.13936522327659925,-0.9713759237489581,-1.0085595332525896,-0.22726989308546644,0.7371054839109219,1.0364462015527445,-0.7650833809201519,-0.776078802768527,5.1673173347481764
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-0.44849811756031105,-0.8278649807654087,0.7840282950218381,-0.1440570550704111,1.0832473674915386,1.2086905108673491,1.484744858793594,1.6219577177686344,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,0.1668100193367206,-0.776078802768527,5.093421685162235
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.8134611738504725,-0.6096480506204244,-1.0196496376128827,-1.0247928895561034,-0.27633131748228773,0.5983357794430255,0.7773278683148173,0.19156005283368965,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.2091130083677503,-0.06725371171123777,5.201397124320452
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.6060359509490039,-0.4887856008253394,1.1379277519212005,0.7840282950218381,-0.17712562067338028,1.039860541192461,1.1587432575191612,0.3218088822109462,0.3066990922580224,-0.22726989308546644,0.7371054839109219,-0.6870426580099918,0.13317480106842583,-0.06725371171123777,5.408239965311849
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.41542898936387057,-0.5290730840903677,0.27489679610756723,0.7840282950218381,-0.21019418627634942,0.06748519884254824,-0.6438985224108926,0.06131122345643312,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,0.9621840042693379,0.6415713793460515,5.311753861055754
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.6578638315419094,-0.40821063429528276,-0.7799188165535402,0.7840282950218381,-0.11098848946744196,0.05727653383100059,-0.35329632111234494,0.1683013333020367,-1.0085595332525896,-0.22726989308546644,0.7371054839109219,-0.6870426580099918,1.2708365954372194,-0.06725371171123777,5.28668096935493
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.6396724735816745,-0.40821063429528276,-0.7799188165535402,-1.0247928895561034,-0.11098848946744196,0.5932314469372517,0.7727872089195275,0.47996817502618633,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.2130700928699026,-0.06725371171123777,5.041392685158225
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-2.342009831016642,1.089981587709332,0.7840282950218381,-1.6982796384099614,0.3099409928668047,-0.7642259963860726,-0.4875945574905766,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,0.4715055260024496,-1.4849038938258163,5.020775488193558
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.8513729502105943,-1.3073266228840938,-1.0247928895561034,-0.4747427111001027,0.812717744685526,0.9680355629169892,-0.1433655084221129,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.04291545927735264,-0.06725371171123777,5.194514341882467
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-0.7707979836805376,0.6584661098025154,0.7840282950218381,-0.40860557989416435,-0.43784371922906,-0.14442598892901376,-0.8178683748400486,-1.0085595332525896,-0.22726989308546644,0.7371054839109219,1.0364462015527445,-1.0124011623046723,-0.06725371171123777,5.174641192660449
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.4546715991019863,-0.8110854669455659,0.1790044676838302,0.7840282950218381,-0.4416741454971335,1.2057513476301103,0.42769709487750207,-0.6271468746804943,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,0.2617800473883764,-0.06725371171123777,5.143014800254095
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.5712423411944665,-0.8916604334756226,-1.3552727870959624,-1.0247928895561034,-0.5078112767030718,0.1083198588887388,0.3414245663669957,-0.7853061674957345,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.5889931205743735,-0.776078802768527,5.079181246047625
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-0.9319479167406509,-1.403218951307831,-1.0247928895561034,-0.540879842306041,0.5677097844083826,0.7500839119430784,-0.5713259478045273,-1.0085595332525896,-0.22726989308546644,0.7371054839109219,-0.6870426580099918,-0.23285551538066424,-0.776078802768527,5.184691430817598
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.6655864138781273,0.5184014808003686,-1.0675958018247513,-1.0247928895561034,-0.3093998830852569,0.5677097844083826,0.7046773179901803,1.9127052981760084,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.23285551538066424,-0.06725371171123777,5.2455126678141495
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.072714277344847,-0.9722354000056792,0.27489679610756723,-1.0247928895561034,-0.5739484079090101,0.3507756529129953,0.5571058876432616,0.11713215033240021,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.40103160672213806,-0.776078802768527,5.184691430817598
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3.111956887082963,-0.8110854669455659,-1.2593804586722255,0.7840282950218381,-0.4416741454971335,1.8029582508056472,1.848923485603212,0.10317691861340844,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,0.7247589341401984,-0.776078802768527,5.1303337684950066
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.12275537275885873,-0.9722354000056792,-1.4511651155196994,-1.0247928895561034,-0.5739484079090101,-0.24898341651542863,0.023578408696709144,-0.8178683748400486,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.8659890357250363,-0.06725371171123777,5.117271295655764
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-1.0125228832707076,-1.499111279731568,-1.0247928895561034,-0.6070169735119793,0.4069233104765073,-1.0071512740340773,-0.9434654603109746,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.3575036771984625,-0.776078802768527,5.089905111439398
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-0.045623284910027845,-1.403218951307831,-1.0247928895561034,-0.540879842306041,-0.39445689292998254,-0.10583038406905039,0.926535590033923,0.3066990922580224,-0.22726989308546644,-2.2792619292999743,-0.6870426580099918,-0.9787659440363775,-1.4849038938258163,5.060697840353612
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.1788162438133097,-1.0930978498007642,0.7543584382262524,-1.0247928895561034,-0.6731541047179176,0.5192186256035314,-0.09901939497611567,-0.859734069997024,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,1.0364462015527445,-0.27044781815111135,-0.776078802768527,5.217220655644518
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-1.3348227493909341,-1.6429497723671735,-1.0247928895561034,-0.8715654983357325,-0.9355161385420074,-0.58714027996977,-1.0830177775008922,-1.0085595332525896,-0.22726989308546644,-2.2792619292999743,-0.6870426580099918,-1.398216901264524,-0.776078802768527,5.05307844348342
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-1.0528103665357358,0.994089259285595,-1.0247928895561034,-0.6400855391149485,-0.32810057035492285,-0.04680181193028288,-1.129535216564198,-1.0085595332525896,-0.22726989308546644,0.7371054839109219,1.0364462015527445,-0.9273238455083973,-0.776078802768527,5.162862993321926
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.2136098535678471,-1.0125228832707076,-1.499111279731568,-1.0247928895561034,-0.6070169735119793,0.12873718891183408,-2.387511730202179,0.6660379312794099,-1.0085595332525896,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,-0.5731647825657642,-0.776078802768527,5.012415374762433
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.5712423411944665,-1.2139602995958492,0.7064122740143839,-1.0247928895561034,-0.772359801526825,-0.9150988085189122,-0.800551271548391,-0.2922213134246918,0.3066990922580224,-0.22726989308546644,-0.7710782226945262,-0.6870426580099918,0.05403311102537933,0.6415713793460515,5.183269843682805
