MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Age House,BsmtFin Type 1,2nd Flr SF,Lot Area,Bsmt Full Bath,Half Bath,Open Porch SF,Wood Deck SF,Lot Frontage,SF Difference,BsmtFin SF 1,Heating QC,Fireplaces,TotRms AbvGrd,Mas Vnr Area,Year Remod/Add,Full Bath,Garage Yr Blt,Year Built,Total Bath,1st Flr SF,Garage Area,Garage Cars,Total Bsmt SF,Price/SF,Kitchen Qual,Exter Qual,Gr Liv Area,Overall Qual,Total House Area,SalePrice
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.2717446056991828,-1.0753061012053537,0.21412348072061124,-0.04158814620670257,1.0874356702205865,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,-0.45881220281175344,-0.40752593511826396,-1.0004909084120805,-1.1982670089929068,-0.9251203987935337,-0.2787508482657738,-0.5744691897244197,-1.6412814126708655,0.7894437397821288,-1.551245695990773,-1.2336716786594246,0.6046859433000819,-1.2441614461577442,-1.1503712078739208,-1.0072061072280452,-1.0971260457329968,-0.8444757839007799,-0.7699097836735579,-0.6860397810879743,-0.7856566342221659,-0.775785874776296,-1.1103009385903022,4.799340549453582
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.31409199328122583,0.5347202622607488,-0.7840699461041937,0.3576063315490317,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,1.6554524652528808,0.01411967860833782,0.6895655992064408,0.013479713526482962,0.8892440102472671,0.6246947022781079,-0.2787508482657738,-0.5744691897244197,0.7079137585584927,0.7894437397821288,0.7816425922964673,-0.2745914746260475,0.6046859433000819,0.8194319757085434,0.03797215090778397,0.30932078483042774,-1.2515329840205185,-0.014466845708364474,-0.7699097836735579,-0.6860397810879743,-0.06166060938779729,-0.775785874776296,-0.7326704100949932,5.243038048686294
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.31409199328122583,-0.2702929194723025,-0.7840699461041937,-0.16548495127963492,1.0874356702205865,-0.7534315984425315,0.4932835102860901,-0.7411333427918738,0.4870515600284291,-0.15222550267913212,0.4862092602410835,-1.1982670089929068,-0.9251203987935337,-0.9207557547046619,-0.5744691897244197,-1.0180255509161378,-1.0244784431422438,-0.47737648392204335,-0.2745914746260475,-0.46400711201731937,-0.09152367898918713,0.03797215090778397,0.30932078483042774,0.17613732229948947,-0.014466845708364474,-0.7699097836735579,-0.6860397810879743,-0.7671453722235598,-0.775785874776296,-0.3931976701932869,5.143014800254095
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.1812455648659933,-0.672799510338828,1.0126782221804551,0.13885906782068022,-0.8216180619444433,1.2373429502877347,-0.7086318078407263,1.1872453040785744,0.01411967860833782,1.2270357196523314,-0.4843707269748838,-0.1545114993728199,0.6246947022781079,0.36325405817311435,-0.049686350527451,-0.29888417196837513,0.7894437397821288,0.07807310852729958,0.22148449297742345,0.6046859433000819,-0.6306606991164154,-0.14916853551453174,0.30932078483042774,-0.306087423429232,-0.014466845708364474,-0.7699097836735579,-0.6860397810879743,0.38878009924494905,-0.06288179569346064,0.07916943687924247,5.236789099409293
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18200197777530072,0.1322136713942231,-0.7840699461041937,0.19553800043184533,-0.8216180619444433,1.2373429502877347,2.521515609625093,-0.7411333427918738,0.25058561931838347,-0.32156540364153596,0.20302827573571894,-1.1982670089929068,0.6246947022781079,-0.2787508482657738,0.40664655312208703,-0.8262545165300678,-1.0244784431422438,0.30025294550703674,-0.1423045499317886,-0.46400711201731937,-0.274777148884649,0.9175333770926678,-1.0072061072280452,0.012228418578889556,-0.014466845708364474,-0.7699097836735579,-0.6860397810879743,-0.909065047546206,-0.775785874776296,-0.5747761124662926,5.054995861529141
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18200197777530072,0.5347202622607488,-0.7840699461041937,-0.2960649865017296,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.233247608636694,-0.22234626210170783,-0.6970582275146924,0.02718201922835544,0.8892440102472671,-0.9251203987935337,-0.9207557547046619,-0.06679883441430867,0.9476275515410802,-1.0244784431422438,-0.32925659260221857,-0.1423045499317886,-1.5327001673347205,-0.6811217995224121,-0.8603031439193314,-1.0072061072280452,-0.4343639567757885,-0.014466845708364474,0.7435217467331342,-0.6860397810879743,-1.2237565015225083,-0.775785874776296,-1.0234590748945167,5.113943352306837
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.1812455648659933,0.9372268531272743,-0.7840699461041937,-0.2685609239647923,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,0.22935194300972642,-0.3657410299795544,0.04088432493022792,-1.1982670089929068,0.6246947022781079,-0.9207557547046619,-0.44327347992517757,-0.29888417196837513,-1.0244784431422438,0.07807310852729958,0.22148449297742345,-0.46400711201731937,-0.3225824019008564,0.15025656276117338,0.30932078483042774,-1.4035644309497706,-0.014466845708364474,-0.7699097836735579,-0.6860397810879743,-0.946087571543418,-0.06288179569346064,-1.3826686019998107,5.175801632848279
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.3133355803719184,0.9372268531272743,-0.7840699461041937,-0.36649595038136334,1.0874356702205865,-0.7534315984425315,-0.7086318078407263,0.21115240874908833,0.22935194300972642,-0.7976804875068454,0.5638556592183609,-1.1982670089929068,-0.9251203987935337,-0.9207557547046619,-0.5744691897244197,-0.10711313758230508,-1.0244784431422438,0.26322297267708056,0.35377141767168235,-0.46400711201731937,-0.7900115425037736,0.48710979832134166,0.30932078483042774,-0.4486169049254059,-0.014466845708364474,-0.7699097836735579,-0.6860397810879743,-1.3080855839606023,-0.775785874776296,-1.0853010081324246,5.130011949671904
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.3133355803719184,0.5347202622607488,-0.7840699461041937,-0.17525274918994907,1.0874356702205865,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,0.20329243117637433,-0.7927720845803989,0.5341673301976372,-1.1982670089929068,-0.9251203987935337,-1.56276066114355,-0.5744691897244197,-0.10711313758230508,-1.0244784431422438,0.7446126194665111,0.35377141767168235,-0.46400711201731937,-0.784699847724195,0.2625409746145628,0.30932078483042774,-0.49137574937425804,-0.014466845708364474,-0.7699097836735579,-0.6860397810879743,-1.3039719701831343,-0.775785874776296,-1.1063535811495846,5.136720567156407
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3471144971577071,-0.672799510338828,-0.7840699461041937,0.1943812875214134,-0.8216180619444433,-0.7534315984425315,-0.40815297830902225,-0.7411333427918738,0.22935194300972642,-0.2233973451126062,-0.6122589135256936,-1.1982670089929068,0.6246947022781079,-0.2787508482657738,0.08721352056741041,-1.0659683095126553,-1.0244784431422438,-0.5144064567519996,-0.30766320579961226,-0.46400711201731937,-0.1685432532930769,-0.8603031439193314,-1.0072061072280452,0.10724807290967212,-0.014466845708364474,-0.7699097836735579,-0.6860397810879743,-0.8267927719968459,-0.775785874776296,-0.46951324738049216,5.143014800254095
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.38013700103418835,-1.0753061012053537,0.650979898107467,0.6807148045296872,-0.8216180619444433,-0.7534315984425315,-0.10767414877731812,1.5602238900987846,0.8653970651645021,1.4503680528056466,-1.0004909084120805,-1.1982670089929068,0.6246947022781079,1.0052589646120025,-0.5744691897244197,-1.1139110681091728,0.7894437397821288,-0.5514364295819557,-0.34073493697317697,-0.46400711201731937,-0.6678425625734656,-0.4111654965057737,-1.0072061072280452,-1.1755172605558926,-0.014466845708364474,-0.7699097836735579,-0.6860397810879743,0.5759495261197433,-0.775785874776296,-0.2826716618531964,5.217483944213907
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4131595049106696,0.1322136713942231,-0.7840699461041937,0.6694047227387971,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,0.8653970651645021,-0.11050407780433698,0.3423350503714225,0.8892440102472671,0.6246947022781079,-0.2787508482657738,-0.26644447976098157,-1.1618538267056904,-1.0244784431422438,-0.588466402411912,-0.3738066681467417,-0.46400711201731937,-0.046374273362768996,0.03797215090778397,0.30932078483042774,0.21652067539007205,-0.014466845708364474,-0.7699097836735579,-0.6860397810879743,-0.7321796551150819,-0.06288179569346064,-0.3484609525318217,5.1702617153949575
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5452495204165947,-1.0753061012053537,-0.7840699461041937,0.7043631573651847,-0.8216180619444433,1.2373429502877347,-0.2879614464963406,0.2984452693070099,0.8724910433858037,0.8015756642723008,-1.0004909084120805,0.8892440102472671,0.6246947022781079,1.6472638710508904,1.5132538444722168,-1.3536248610917605,-1.0244784431422438,-0.7365862937317367,-0.5060935928410006,0.6046859433000819,2.4315313413106496,-0.6357343202125526,-1.0072061072280452,-0.5270081197483015,0.11934702794365167,-0.7699097836735579,-0.6860397810879743,1.1868211720737416,-0.775785874776296,0.4673262518831315,5.217483944213907
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.8424520553049262,-1.7874883389735777e-16,-0.7840699461041937,-0.14183659844413746,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,0.22935194300972642,-1.2836123772250478,-1.0004909084120805,-2.242022518612994,-0.9251203987935337,-0.9207557547046619,-0.5744691897244197,-1.6412814126708655,-1.0244784431422438,-1.2550059133511235,-0.8037391734030832,-1.5327001673347205,-1.3158693256820553,-2.2077160861600045,-2.3237329992865177,-2.486788490320692,-0.014466845708364474,-2.28334131408025,-0.6860397810879743,-1.7153333479299346,-2.914498112024802,-2.4747708272649898,4.8055008581584
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5122270165401135,-1.0753061012053537,0.8224342984797277,0.1473416291638478,1.0874356702205865,-0.7534315984425315,-0.7086318078407263,0.21115240874908833,0.8724910433858037,0.1070366501801226,-1.0004909084120805,0.8892440102472671,2.1745098033497494,1.0052589646120025,-0.5744691897244197,0.22848617259331752,-1.0244784431422438,-0.6995563209017805,-0.4730218616674359,-0.46400711201731937,-0.13667308461560526,-0.7854468693504051,-1.0072061072280452,0.1357539692089069,0.11934702794365167,-0.7699097836735579,-0.6860397810879743,0.6047448225620192,-1.4886899538591314,0.4620631086288414,5.208172526667122
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.14897947389881944,0.9372268531272743,-0.7840699461041937,1.926751656378317,2.9964894023856163,-0.7534315984425315,0.012517383035363521,-0.7411333427918738,-0.22234626210170783,-0.6660368107351994,2.02315121646778,0.8892440102472671,2.1745098033497494,-0.9207557547046619,-0.5744691897244197,0.8996847929445627,-1.0244784431422438,-0.2922266197722624,-0.10923281875822385,0.6046859433000819,0.8433346022166471,-0.09302632958783702,-1.0072061072280452,0.9267925915126717,0.11934702794365167,2.2569532771398264,-0.6860397810879743,-0.043149347389191274,-0.775785874776296,0.48574725327314655,5.155336037465061
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5452495204165947,0.5347202622607488,-0.7840699461041937,0.9043459672131958,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,-0.23207514651949226,-0.12038436392114438,1.4179660479684122,0.8892440102472671,-0.9251203987935337,-0.2787508482657738,-0.5744691897244197,-1.3536248610917605,-1.0244784431422438,-0.7365862937317367,-0.5060935928410006,-1.5327001673347205,0.1953078391080575,-0.879017212561563,-1.0072061072280452,0.2070187099569938,-0.8444757839007799,-0.7699097836735579,-0.6860397810879743,-0.5450102282402877,-1.4886899538591314,-0.23398758675101375,5.1303337684950066
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0736095824402951,0.1322136713942231,-0.7840699461041937,0.28768946229625664,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,0.5127095634037263,-0.23207514651949226,-1.0235305023872983,-0.4021568927636489,0.8892440102472671,-0.9251203987935337,-1.56276066114355,-0.5744691897244197,-1.6412814126708655,-1.0244784431422438,-0.5514364295819557,-1.0352412916180362,-1.5327001673347205,-0.7820440003344057,0.31400466338069966,0.30932078483042774,-0.4414904308505972,-0.8444757839007799,-0.7699097836735579,-0.6860397810879743,-1.3019151632944004,-1.4886899538591314,-1.0774062932509896,4.9164539485499255
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.578272024293076,-0.672799510338828,-0.7840699461041937,0.077681807224502,1.0874356702205865,-0.7534315984425315,-0.7086318078407263,3.036266804987276,0.8724910433858037,0.30091856577475895,-0.13496193157713557,0.8892440102472671,3.7243249044213904,0.36325405817311435,-0.5744691897244197,0.42025720697938757,-1.0244784431422438,-0.7736162665616929,-0.5391653240145654,-0.46400711201731937,1.8897384737936322,-0.790125386510963,-1.0072061072280452,1.3543810360011932,0.11934702794365167,-0.7699097836735579,1.0453375784308572,0.7672325667720054,-0.775785874776296,1.2410083102637646,5.278753600952829
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.578272024293076,-1.7874883389735777e-16,-0.7840699461041937,0.4596541149804719,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,-0.23207514651949226,1.1165331735433708,-1.0004909084120805,0.8892440102472671,0.6246947022781079,1.0052589646120025,-0.5744691897244197,-1.401567619688278,0.7894437397821288,-0.7736162665616929,-0.5391653240145654,-0.46400711201731937,1.5338549235618657,-0.09302632958783702,0.30932078483042774,-2.486788490320692,-0.8444757839007799,-0.7699097836735579,-0.6860397810879743,0.49162044368164914,-2.2015940329419665,-1.062932649301692,5.144885418287142
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6112945281695573,-1.7874883389735777e-16,-0.7840699461041937,0.7109178638576323,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,-0.23207514651949226,0.2575626614152353,-1.0004909084120805,-1.1982670089929068,-0.9251203987935337,-0.2787508482657738,-0.5744691897244197,-1.4495103782847956,-1.0244784431422438,0.15213305418721199,-0.5722370551881301,-1.5327001673347205,0.60430833713561,0.12218545979782604,0.30932078483042774,-2.486788490320692,-0.8444757839007799,-0.7699097836735579,-0.6860397810879743,-0.22826196737525142,-1.4886899538591314,-1.5234576840520688,5.086359830674748
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5452495204165947,-1.0753061012053537,-0.7840699461041937,-0.031948871953103065,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,0.15599924303436521,1.0085483091615481,-1.0004909084120805,-2.242022518612994,0.6246947022781079,0.36325405817311435,-0.5744691897244197,-1.3536248610917605,-1.0244784431422438,-0.7365862937317367,-0.5060935928410006,-1.5327001673347205,1.4169976384111365,0.03797215090778397,0.30932078483042774,0.9244171001544021,-0.8444757839007799,-0.7699097836735579,-0.6860397810879743,0.4011209405773531,-0.06288179569346064,0.7686412031912352,5.105510184769974
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5452495204165947,-0.2702929194723025,-0.7840699461041937,-0.06844959046006653,1.0874356702205865,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,-0.08046669767568043,-0.5032397921839705,-0.4135754808485427,-1.1982670089929068,-0.9251203987935337,-0.9207557547046619,-0.5744691897244197,-1.3536248610917605,-1.0244784431422438,-0.7365862937317367,-0.5060935928410006,-0.46400711201731937,-0.21900435369907362,-0.617020251570321,-1.0072061072280452,0.0621137371025504,-0.8444757839007799,-0.7699097836735579,-0.6860397810879743,-0.8658721028827919,-0.775785874776296,-0.5195131082962473,5.084576277934331
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4792045126636322,-1.0753061012053537,-0.7840699461041937,-0.06844959046006653,-0.8216180619444433,-0.7534315984425315,-0.7086318078407263,-0.7411333427918738,-0.08046669767568043,-0.0050368951496518825,-1.0004909084120805,-1.1982670089929068,-0.9251203987935337,-0.9207557547046619,-0.5744691897244197,-1.2577393438987254,-1.0244784431422438,-0.6625263480718243,-0.43995013049387116,-1.5327001673347205,0.3201326664281547,-0.5702350799647421,-1.0072061072280452,0.544338482831272,-0.8444757839007799,-0.7699097836735579,-0.6860397810879743,-0.4483403044697896,-0.775785874776296,0.014695932014189712,4.778151250383644
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.8754745591814075,0.1322136713942231,0.9704017946914046,-0.09685331859400642,-0.8216180619444433,1.2373429502877347,0.04256526598853393,-0.7411333427918738,-0.9317440842318447,0.8858382360003859,-0.2194594834053492,0.8892440102472671,0.6246947022781079,-0.2787508482657738,-0.5744691897244197,-1.6412814126708655,-1.0244784431422438,-1.1068860220312986,-0.836810904576648,-0.46400711201731937,-0.6997127312509372,-1.0848719676261103,-1.0072061072280452,-0.7122964456933275,-0.8444757839007799,0.7435217467331342,-0.6860397810879743,0.298280596140653,-0.06288179569346064,-0.20372451303884614,5.188647295999718
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0405870785638138,-0.2702929194723025,-0.7840699461041937,-0.09813855516115302,1.0874356702205865,-0.7534315984425315,0.9890735790134019,-0.7411333427918738,-0.9317440842318447,-1.4873745789364916,-0.2148920481713917,-1.1982670089929068,-0.9251203987935337,-1.56276066114355,-0.5744691897244197,-1.6412814126708655,-1.0244784431422438,-1.2920358861810797,-1.0021695604444716,-0.46400711201731937,-1.2839991570045837,-1.1129430705894576,-1.0072061072280452,-0.8904582975635448,-0.8444757839007799,-0.7699097836735579,-0.6860397810879743,-1.6906516652651267,-1.4886899538591314,-1.5747733307813965,5.05307844348342
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.6112945281695573,0.1322136713942231,-0.7840699461041937,-0.3423335029190072,1.0874356702205865,-0.7534315984425315,-0.7086318078407263,1.8617810447534227,-0.3642258265277352,-0.46397256877239856,-0.6054077606747574,-1.1982670089929068,0.6246947022781079,-0.9207557547046619,-0.5744691897244197,-1.4495103782847956,-1.0244784431422438,-0.8106462393916491,-0.5722370551881301,-0.46400711201731937,-0.1765107954624448,-1.0287297616994155,-1.0072061072280452,0.10012159883486342,-0.8444757839007799,-0.7699097836735579,-0.6860397810879743,-0.8329631926630479,-0.775785874776296,-0.4774079622619272,5.096910013008056
